id,instrumentType,class,name@de,shortName@de,securityId,nominalCurrency,denomination,nominalAmount,issuerId,riskClass,payFreqPeriod,ultimateIssuer,outstandingShares,riskless,interestType,isCallable,maturityDate,lastCouponDate,duration,actInterestRate,contractSize,instrumentAmount,exercisePrice,exercisePriceCurr,repayPrice,repayPriceNotationType,repayPriceFactor,underlyingId,underlyingIds,isin,valorenNr,return,assetTotalAmount,vl_branche_cd,riskCurrency,rating,fondsTyp,titelDomizilCode,mainTradingPlace,factsheetURL,yourMoneyURL,rend_last,duration_last,pf_aal_segm_lnr,listTyp,vl_einsc_privan_cd,keType,szkbTopPick,lieferstelleNorwegen,tickerSymbol,reguDocEuURL,reguDocNonEuURL,szkbTopPickQualification@de,szkbTopPickQualDate,esg_rating,esg_rating_label,anlageuniversum
69471501269117,1,simpleBond,0.5 Santander Consum Finance SA 19-26,0.5 Santander Consum Finance SA 19-26,51011208,EUR,100000.0,,Santander Consum Fi,,P1Y,,,false,fixedinterest,false,2026-11-14,2024-11-14,1.5374071352,0.5,,,,,100.0,percentageprice,0.01,,,XS2078692105,51011208,,,1900,EUR,A,,310,186,,,2.1951919995,1.5043830391,54055068579565,3,,60641431481455,,false,,,,,,920,920,8
68268134620829,1,simpleBond,0.75 BMW Finance 19-26,0.75 BMW Finance 19-26,48369839,EUR,1000.0,,BMW Finance,,P1Y,,,false,fixedinterest,false,2026-07-13,2024-07-13,1.1951850429,0.75,,,,,100.0,percentageprice,0.01,,,XS2010447238,48369839,,,1900,EUR,A,,730,186,,,2.2570957713,1.1688040169,54055068579565,3,,60641431481455,,false,,,,,,920,920,8
77108084297880,2,simpleBond,1.9 Pfandbriefzentrale KB S. 555 22-42,1.9 Pfandbriefzentrale KB S. 555 22-42,118921784,CHF,5000.0,,Pfandbriefzentr,,P1Y,,,false,fixedinterest,false,2042-07-07,2024-07-07,14.8140001932,1.9,,,,,100.0,percentageprice,0.01,,,CH1189217842,118921784,,,1170,CHF,AAA,,1,4,,,0.9626886158,14.672747325,53389764593152,3,,60641431481455,,false,PZ555,,,,,920,920,8
77781454297225,1,simpleBond,2.2 Aeroport International Geneve 22-26,2.2 Aeroport International Geneve 22-26,120636743,CHF,5000.0,,Aeroport Int Ge,,P1Y,,,false,fixedinterest,false,2026-09-22,2024-09-22,1.3731873335,2.2,,,,,100.0,percentageprice,0.01,,,CH1206367430,120636743,,,1500,CHF,A,,1,4,,,0.8936498153,1.3610245402,53389764593152,3,,60641431481455,,false,AIG22,,,,,940,940,8
78559697319223,1,simpleBond,1.8 SZKB 22-31,1.8 SZKB 22-31,123329492,CHF,5000.0,,Schwyzer KB,,P1Y,,,false,fixedinterest,false,2031-12-15,2024-12-15,6.2789880914,1.8,,,,,100.0,percentageprice,0.01,,,CH1233294920,123329492,,,1900,CHF,AA,,1,4,,,0.758961186,6.2316919682,53389764593152,3,,60641431481455,,false,SZK22,,,,,930,930,8
69980870935004,1,simpleBond,0.05 Stadt Winterthur 17-26,0.05 Stadt Winterthur 17-26,35748319,CHF,5000.0,,Stadt Winterthur,,P1Y,,,false,fixedinterest,false,2026-03-17,2025-03-17,0.8805555555,0.05,,,,,100.0,percentageprice,0.01,,,CH0357483194,35748319,,,1150,CHF,No Rating,,1,4,,,0.2320930513,0.8785165796,53389764593152,3,,60641431481455,,false,WIN17,,,,,930,930,8
69539436302259,1,simpleBond,0 Korea Railroad Corp 19-25,0 Korea Railroad Corp 19-25,47497793,CHF,5000.0,,Korea Railroad,,P1Y,,,false,fixedinterest,false,2025-06-13,2024-06-13,0.1194444444,0.0,,,,,100.0,percentageprice,0.01,,,CH0474977938,47497793,,,1150,CHF,No Rating,,248,4,,,1.0103240919,0.1182497388,53389765193157,,,60641431481455,,false,KOR19,,,,,940,940,
78316746132812,1,simpleBond,4.677 CFE 21-51,4.677 CFE 21-51,59801308,USD,1000.0,,CFE,,P6M,,,false,fixedinterest,false,2051-02-09,2025-02-09,12.7285642028,4.677,,,,,100.0,percentageprice,0.01,,,USP29595AE80,59801308,,,2200,USD,BBB,,628,186,,,7.6420628928,11.8248980563,54055068979593,,,60641431481455,,false,,,,,,940,940,
82618955796041,1,simpleBond,2.25 TSMC Global Ltd 21-31,2.25 TSMC Global Ltd 21-31,111241549,USD,1000.0,,TSMC Global,,P6M,,,false,fixedinterest,false,2031-04-23,2025-04-23,5.5972154843,2.25,,,,,100.0,percentageprice,0.01,,,USG91139AH14,111241549,,,2000,USD,AA-,,967,186,,,4.6122672888,5.3504389393,54055068979593,,,60641431481455,,false,TSM5170546,,,,,930,930,
85280713604150,1,simpleBond,3.3 International Finance Corp IFC 23-28,3.3 International Finance Corp IFC 23-28,126687539,CAD,10000.0,,Intl Fin,,P6M,,,false,fixedinterest,false,2028-05-10,2024-11-10,2.8662419715,3.3,,,,,100.0,percentageprice,0.01,,,CA45950KDC14,126687539,,,1150,CAD,AAA,,333,186,,,2.7062803675,2.7907173361,54055070079674,,,60641431481455,,false,,,,,,920,920,
82784852426020,1,simpleBond,2.0105 Swedbank AB 24-30,2.0105 Swedbank AB 24-30,133111357,CHF,200000.0,,Swedbank,,P1Y,,,false,fixedinterest,false,2030-10-10,2024-10-10,5.1657318855,2.0105,,,,,100.0,percentageprice,0.01,,,CH1331113576,133111357,,,1900,CHF,A,,864,186,,,1.0360726953,5.1127599754,53389765193157,3,,60641431481455,,false,,,,,,920,920,8
57443658085269,2,simpleBond,0.5 Pfandbriefzentrale KB S. 47816-34,0.5 Pfandbriefzentrale KB S. 47816-34,31251271,CHF,5000.0,,Pfandbriefzentr,,P1Y,,,false,fixedinterest,false,2034-03-30,2025-03-30,8.7372754633,0.5,,,,,100.0,percentageprice,0.01,,,CH0312512715,31251271,,,1170,CHF,AAA,,1,4,,,0.7407426812,8.6730306237,53389764593152,3,,60641431481455,,false,PZ478,,,,,920,920,8
83113411573742,1,simpleBond,4.6 Nestle Capital Corp 24-29,4.6 Nestle Capital Corp 24-29,134059802,AUD,10000.0,,Nestle Cap,,P6M,,,false,fixedinterest,false,2029-04-04,2025-04-04,3.633161531,4.6,,,,,100.0,percentageprice,0.01,,,AU3CB0308229,134059802,,,1900,AUD,AA-,,333,186,,,4.2388225723,3.4854207303,54055070079674,,,60641431481455,,false,,,,,,930,930,
73978603926262,1,simpleBond,1.125 Treasury Notes USA 20-40,1.125 Treasury Notes USA 20-40,56496603,USD,100.0,,Vereinigte Staaten,,P6M,,,false,fixedinterest,false,2040-08-15,2025-02-15,13.6230217108,1.125,,,,,100.0,percentageprice,0.01,,,US912810SQ22,56496603,,,1150,USD,,,333,186,,,4.6441515754,13.0184262624,54055068979593,,,60641431481455,,false,,,,,,940,940,
57020604989112,2,simpleBond,0.25 Pfandbriefzentrale KB S.475 16-28,0.25 Pfandbriefzentrale KB S.475 16-28,30725642,CHF,5000.0,,Pfandbriefzentr,,P1Y,,,false,fixedinterest,false,2028-02-11,2025-02-11,2.7730849479,0.25,,,,,100.0,percentageprice,0.01,,,CH0307256427,30725642,,,1170,CHF,AAA,,1,4,,,0.2138739614,2.7671666988,53389764593152,3,,60641431481455,,false,PZ475,,,,,920,920,8
81574529560965,1,simpleBond,2.5 Liechtensteinische Landesbank 23-30,2.5 Liechtensteinische Landesbank 23-30,130611704,CHF,200000.0,,Liechtenst Landesbk,,P1Y,,,false,fixedinterest,false,2030-11-22,2024-11-22,5.2208490363,2.5,,,,,100.0,percentageprice,0.01,,,CH1306117040,130611704,,,1900,CHF,A,,572,4,,,1.2808465281,5.1548236565,53389765193157,,,60641431481455,,false,LLB23,,,,,930,930,
82619037303950,1,simpleBond,2.9 S&P Global Inc 22-32,2.9 S&P Global Inc 22-32,124473247,USD,1000.0,,S&P Global,,P6M,,,false,fixedinterest,false,2032-03-01,2025-03-01,6.176502829,2.9,,,,,100.0,percentageprice,0.01,,,US78409VBK98,124473247,,,1600,USD,,,333,186,,,4.7779864623,5.8948477992,54055068979593,,,60641431481455,,false,,,,,,920,920,
82084906907446,1,simpleBond,3.25 BMW Finance NV 23-30,3.25 BMW Finance NV 23-30,127116709,EUR,1000.0,,BMW Finance,,P1Y,,,false,fixedinterest,false,2030-07-22,2024-07-22,4.7839922212,3.25,,,,,100.0,percentageprice,0.01,,,XS2625968347,127116709,,,1900,EUR,A,,730,186,,,2.7824527792,4.654483418,54055068579565,3,,60641431481455,,false,,,,,,920,920,8
64304253439943,1,simpleBond,1.25 National Australia Bank Ltd 16-26,1.25 National Australia Bank Ltd 16-26,32570937,EUR,1000.0,,National Aus BK,,P1Y,,,false,fixedinterest,false,2026-05-18,2024-05-18,1.0368645234,1.25,,,,,100.0,percentageprice,0.01,,,XS1412417617,32570937,,,1900,EUR,AA-,,88,186,,,2.1208756399,1.0153306235,54055068579565,3,,60641431481455,,false,,,,,,920,920,8
82618764517949,1,simpleBond,5 SNCF Reseau 03-33,5 SNCF Reseau 03-33,1689622,EUR,1000.0,,SNCF Reseau,,P1Y,,,false,fixedinterest,false,2033-10-10,2024-10-10,7.0278173147,5.0,,,,,100.0,percentageprice,0.01,,,XS0177618039,1689622,,,1500,EUR,AA-,,369,186,,,3.175400803,6.811524123,54055068579565,3,,60641431481455,,false,,,,,,920,920,8
82604289777170,1,simpleBond,2.75 Clariant AG 24-31,2.75 Clariant AG 24-31,133111351,CHF,5000.0,,Clariant,,P1Y,,,false,fixedinterest,false,2031-03-28,2025-03-28,5.5381407573,2.75,,,,,100.0,percentageprice,0.01,,,CH1331113519,133111351,,,1400,CHF,BBB,,1,4,,,1.5803186969,5.4519820654,53389764593152,,,60641431481455,,false,CLN243,,,,,930,930,
75363057839649,1,simpleBond,0.125 SIX Group AG 21-26,0.125 SIX Group AG 21-26,114275434,CHF,5000.0,,SIX Group,,P1Y,,,false,fixedinterest,false,2026-11-27,2024-11-27,1.573747585,0.125,,,,,100.0,percentageprice,0.01,,,CH1142754345,114275434,,,1900,CHF,A,,1,4,,,0.4442335804,1.5667873893,53389764593152,,,60641431481455,,false,SIX212,,,,,920,920,
81290706579273,1,simpleBond,2.6825 Societe Generale SA 23-29,2.6825 Societe Generale SA 23-29,129895706,CHF,5000.0,,SocieteGenerale,,P1Y,,,false,fixedinterest,false,2029-10-19,2024-10-19,4.2261514982,2.6825,,,,,100.0,percentageprice,0.01,,,CH1298957064,129895706,,,1900,CHF,A,,369,4,,,1.0253399936,4.1832588719,53389765193157,3,,60641431481455,,false,SGP232,,,,,920,920,8
73315795505036,1,simpleBond,1.7 AT&T Inc 21-26,1.7 AT&T Inc 21-26,110679437,USD,1000.0,,AT&T,,P6M,,,false,fixedinterest,false,2026-03-25,2025-03-25,0.8985074457,1.7,,,,,100.0,percentageprice,0.01,,,US00206RML32,110679437,,,2100,USD,BBB,,333,186,,,4.4593759982,0.8601501178,54055068979593,,,60641431481455,,false,,,,,,920,920,
83442363024759,1,simpleBond,4.125 Entwicklungsbank Europarates 24-29,4.125 Entwicklungsbank Europarates 24-29,132324453,USD,1000.0,,Entwbk Europarat,,P6M,,,false,fixedinterest,false,2029-01-24,2025-01-24,3.4639271915,4.125,,,,,100.0,percentageprice,0.01,,,US222213BE97,132324453,,,1150,USD,AAA,,369,186,,,3.7662519779,3.3382020893,54055068979593,3,,60641431481455,,false,NSCIT2213BE4,,,,,920,920,8
80986661717732,1,simpleBond,4.55 Amazon.com Inc 22-27,4.55 Amazon.com Inc 22-27,123558079,USD,1000.0,,Amazon.com,,P6M,,,false,fixedinterest,false,2027-12-01,2024-12-01,2.4258183643,4.55,,,,,100.0,percentageprice,0.01,,,US023135CP90,123558079,,,1600,USD,AA,,333,186,,,3.9613108531,2.3333857032,54055068979593,,,60641431481455,,false,AMZN5508428,,,,,950,950,
77875466473634,1,simpleBond,3.15 Nederlandse Waterschapsbank 16-26,3.15 Nederlandse Waterschapsbank 16-26,32636133,AUD,10000.0,,NWB,,P6M,,,false,fixedinterest,false,2026-09-02,2025-03-02,1.3156558167,3.15,,,,,100.0,percentageprice,0.01,,,AU3CB0236099,32636133,,,1900,AUD,,,730,186,,,3.694586705,1.2687796524,54055070079674,3,,60641431481455,,false,,,,,,920,920,8
79353276300281,1,simpleBond,0.625 Aarekraftwerk Klingnau AG 19-29,0.625 Aarekraftwerk Klingnau AG 19-29,41904137,CHF,5000.0,,Aarekr Klingnau,,P1Y,,,false,fixedinterest,false,2029-08-03,2024-08-03,4.1963462424,0.625,,,,,100.0,percentageprice,0.01,,,CH0419041378,41904137,,,2200,CHF,A,,1,4,,,0.7686495841,4.1643370827,53389764593152,3,,60641431481455,,false,AKA19,,,,,920,920,8
61330564357103,1,simpleBond,0.5 Emmi Finanz AG 17-29,0.5 Emmi Finanz AG 17-29,36869775,CHF,5000.0,,Emmi Finanz,,P1Y,,,false,fixedinterest,false,2029-06-21,2024-06-21,4.0920731788,0.5,,,,,100.0,percentageprice,0.01,,,CH0368697758,36869775,,,1900,CHF,A,,1,4,,,0.5611938937,4.06923687,53389764593152,,,60641431481455,,false,EMF171,,,,,920,920,
59740555245088,1,simpleBond,0.05 ZKB 16-26,0.05 ZKB 16-26,34258763,CHF,5000.0,,Zuercher KB,,P1Y,,,false,fixedinterest,false,2026-11-23,2024-11-23,1.5633878568,0.05,,,,,100.0,percentageprice,0.01,,,CH0342587638,34258763,,,1900,CHF,AAA,,1,4,,,0.3067666944,1.5586065709,53389764593152,,,60641431481455,,false,ZKB140,,,,,930,930,
76219181019646,1,simpleBond,2.625 Commonwealth Bank Australia 16-26,2.625 Commonwealth Bank Australia 16-26,33776465,USD,1000.0,,Cwth Bk Australia,,P6M,,,false,fixedinterest,false,2026-09-06,2025-03-06,1.3304200445,2.625,,,,,100.0,percentageprice,0.01,,,US2027A1HY65,33776465,,,1900,USD,AA-,,88,186,,,4.1492743627,1.277416528,54055068979593,3,,60641431481455,,false,CBAU4399381,,,,,920,920,8
80191725397040,1,simpleBond,5.4 AT&T Inc 23-34,5.4 AT&T Inc 23-34,127452491,USD,1000.0,,AT&T,,P6M,,,false,fixedinterest,false,2034-02-15,2025-02-15,7.0593894129,5.4,,,,,100.0,percentageprice,0.01,,,US00206RMT67,127452491,,,2100,USD,BBB,,333,186,,,5.1529160458,6.713450923,54055068979593,,,60641431481455,,false,,,,,,920,920,
85281828666472,1,simpleBond,1.55 Kernkraftwerk Leibstadt AG 25-31,1.55 Kernkraftwerk Leibstadt AG 25-31,140547201,CHF,5000.0,,Kernkw Leibstadt,,P1Y,,,false,fixedinterest,false,2031-02-14,2025-02-14,5.5799864232,1.45,,,,,100.0,percentageprice,0.01,,,CH1405472015,140547201,,,2200,CHF,BBB,,1,186,,,1.2488739195,5.5111589958,53389764593152,3,,60641431481455,,false,,,,,,940,940,8
70506963903106,1,simpleBond,0.3 Berner Kantonalbank AG 20-30,0.3 Berner Kantonalbank AG 20-30,50607126,CHF,5000.0,,BEKB,,P1Y,,,false,fixedinterest,false,2030-05-29,2024-05-29,5.0351316702,0.3,,,,,100.0,percentageprice,0.01,,,CH0506071262,50607126,,,1900,CHF,A,,1,4,,,0.7530390456,4.9974985548,53389764593152,3,,60641431481455,,false,BEK20,,,,,920,920,8
82982163799451,2101,floater,var Italienische Republik 20-26,var Italienische Republik 20-26,58533534,EUR,1000.0,,Italien,,P6M,,,false,variableinterestrate,,2026-04-15,2025-04-15,0.9654759963,2.744,,,,,100.0,percentageprice,0.01,,,IT0005428617,58533534,,,1150,EUR,,,525,186,,,,,54055068579565,,,60641431481455,,false,,,,,,920,920,
78635929878273,1,simpleBond,1.55 Rhaetische Bahn AG (RhB) 22-38,1.55 Rhaetische Bahn AG (RhB) 22-38,123210707,CHF,5000.0,,Rhaetische Bahn,,P1Y,,,false,fixedinterest,false,2038-12-14,2024-12-14,12.3927674479,1.55,,,,,100.0,percentageprice,0.01,,,CH1232107073,123210707,,,1500,CHF,AAA,,1,4,,,0.755241737,12.2998736683,53389764593152,3,,60641431481455,,false,RHB221,,,,,930,930,8
82672439155032,1,simpleBond,0.01 EIB 20-35,0.01 EIB 20-35,55564728,EUR,1000.0,,EIB,,P1Y,,,false,fixedinterest,false,2035-11-15,2024-11-15,10.5439456669,0.01,,,,,100.0,percentageprice,0.01,,,XS2194790262,55564728,,,1150,EUR,AAA,,576,186,,,2.927955555,10.244005732,54055068579565,3,,60641431481455,,false,,,,,,920,920,8
79171173279386,1,simpleBond,1.625 Stadt Zürich 23-37,1.625 Stadt Zürich 23-37,123210714,CHF,5000.0,,Stadt Zuerich,,P1Y,,,false,fixedinterest,false,2037-01-26,2025-01-26,10.7891404988,1.625,,,,,100.0,percentageprice,0.01,,,CH1232107149,123210714,,,1150,CHF,AAA,,1,4,,,0.8390648609,10.6993658794,53389764593152,3,,60641431481455,,false,ZUR23,,,,,930,930,8
81627148238341,1,simpleBond,1.95 Roche Kapitalmarkt AG 23-38,1.95 Roche Kapitalmarkt AG 23-38,130591678,CHF,5000.0,,Roche Kapitalmarkt,,P1Y,,,false,fixedinterest,false,2038-09-15,2024-09-15,11.8656610968,1.95,,,,,100.0,percentageprice,0.01,,,CH1305916780,130591678,,,1900,CHF,AA,,1,4,,,1.0517820497,11.7421591743,53389764593152,,,60641431481455,,false,ROK232,,,,,930,930,
83405356492427,1,simpleBond,1.45 Freiburger Kantonalbank 12-27,1.45 Freiburger Kantonalbank 12-27,18557783,CHF,5000.0,,Freiburger KB,,P1Y,,,false,fixedinterest,false,2027-06-07,2024-06-07,2.0608935088,1.45,,,,,100.0,percentageprice,0.01,,,CH0185577837,18557783,,,1900,CHF,AA,,1,186,,,0.2914533226,2.0549044216,53389764593152,3,,60641431481455,,false,FRK121,,,,,930,930,8
83336694406464,1,simpleBond,2.625 Entwicklungsbank Europarates 24-34,2.625 Entwicklungsbank Europarates 24-34,132055834,EUR,1000.0,,Entwbk Europarat,,P1Y,,,false,fixedinterest,false,2034-01-11,2025-01-11,7.8319954099,2.625,,,,,100.0,percentageprice,0.01,,,XS2745126792,132055834,,,1150,EUR,AAA,,369,186,,,2.7917355693,7.6192851171,54055068579565,3,,60641431481455,,false,,,,,,920,920,8
83588337058596,1,simpleBond,1.65 Swiss Prime Site Finance AG 24-29,1.65 Swiss Prime Site Finance AG 24-29,135785269,CHF,5000.0,,Swiss Pr St Fin,,P1Y,,,false,fixedinterest,false,2029-07-16,2024-07-16,4.0549600148,1.65,,,,,100.0,percentageprice,0.01,,,CH1357852693,135785269,,,1900,CHF,A,,1,186,,,0.8510478355,4.0207415806,53389764593152,,,60641431481455,,false,,,,,,930,930,
81031851164025,1,simpleBond,2.4 Partners Group Holding AG 23-33,2.4 Partners Group Holding AG 23-33,129371435,CHF,5000.0,,Part Grp Hldg,,P1Y,,,false,fixedinterest,false,2033-09-26,2024-09-26,7.6500332349,2.4,,,,,100.0,percentageprice,0.01,,,CH1293714353,129371435,,,1900,CHF,A,,1,4,,,1.2462103548,7.5558711858,53389764593152,3,,60641431481455,,false,PAR231,,,,,920,920,8
81291132303443,1,simpleBond,2.5525 Corporacion Andina Fomento 23-29,2.5525 Corporacion Andina Fomento 23-29,130094879,CHF,5000.0,,Corp Andina Fomento,,P1Y,,,false,fixedinterest,false,2029-10-25,2024-10-25,4.2531662795,2.5525,,,,,100.0,percentageprice,0.01,,,CH1300948796,130094879,,,1150,CHF,AA,,960,4,,,1.0383809076,4.2094560911,53389765193157,,,60641431481455,,false,CAF230,,,,,930,930,
79508617149704,2,simpleBond,2.125 Pfandbriefbank S. 735 23-26,2.125 Pfandbriefbank S. 735 23-26,124941603,CHF,5000.0,,Pfandbriefbank,,P1Y,,,false,fixedinterest,false,2026-07-07,2024-07-07,1.1656911193,2.125,,,,,100.0,percentageprice,0.01,,,CH1249416038,124941603,,,1170,CHF,AAA,,1,4,,,0.1817896027,1.1635758593,53389764593152,3,,60641431481455,,false,PB735,,,,,920,920,8
69833137303440,1,simpleBond,0.25 Mobimo Holding AG 20-28,0.25 Mobimo Holding AG 20-28,50607121,CHF,5000.0,,Mobimo Hldg,,P1Y,,,false,fixedinterest,false,2028-03-23,2025-03-23,2.8896753633,0.25,,,,,100.0,percentageprice,0.01,,,CH0506071213,50607121,,,2300,CHF,BBB,,1,4,,,0.8286982191,2.8659254898,53389764593152,,,60641431481455,,false,MOB20,,,,,930,930,
81471635448904,1,simpleBond,2.6 Sandoz Group AG 23-31,2.6 Sandoz Group AG 23-31,129087096,CHF,5000.0,,Sandoz Group,,P1Y,,,false,fixedinterest,false,2031-11-17,2024-11-17,6.0639782254,2.6,,,,,100.0,percentageprice,0.01,,,CH1290870968,129087096,,,1800,CHF,BBB,,1,4,,,1.1713358709,5.9937710352,53389764593152,,,60641431481455,,false,SDZ232,,,,,920,920,
81461338705628,1,simpleBond,3.875 Credit Agricole SA 22-34,3.875 Credit Agricole SA 22-34,123427508,EUR,100000.0,,Credit Agricole,,P1Y,,,false,fixedinterest,false,2034-11-28,2024-11-28,8.095504474,3.875,,,,,100.0,percentageprice,0.01,,,FR001400E7I7,123427508,,,1900,EUR,A+,,369,186,,,3.4435910154,7.8260087402,54055068579565,3,,60641431481455,,false,,,,,,920,920,8
84350182495721,1,simpleBond,2.9 Province of Alberta 12-29,2.9 Province of Alberta 12-29,19122006,CAD,1000.0,,Province of Alberta,,P6M,,,false,fixedinterest,false,2029-09-20,2025-03-20,4.1453659939,2.9,,,,,100.0,percentageprice,0.01,,,CA01306ZCV19,19122006,,,1150,CAD,AA-,,184,15,,,2.9658903807,4.025960421,54055070079674,3,,60641431481455,,false,,,,,,940,940,8
73790415287282,1,simpleBond,0 Stadt Zürich 21-30,0 Stadt Zürich 21-30,111201156,CHF,5000.0,,Stadt Zuerich,,P1Y,,,false,fixedinterest,false,2030-11-25,2024-06-25,5.5694444444,0.0,,,,,100.0,percentageprice,0.01,,,CH1112011569,111201156,,,1150,CHF,AAA,,1,4,,,0.4926625206,5.5421403958,53389764593152,3,,60641431481455,,false,ZUR21,,,,,930,930,8
77947495769032,1,simpleBond,3.625 Österreichische Kontrollbank 22-27,3.625 Österreichische Kontrollbank 22-27,121515494,USD,1000.0,,Oest Kontrollbk,,P6M,,,false,fixedinterest,false,2027-09-09,2025-03-09,2.2707958625,3.625,,,,,100.0,percentageprice,0.01,,,US676167CF49,121515494,,,1900,USD,AA+,,92,186,,,3.7382020546,2.1889678224,54055068979593,3,,60641431481455,,false,,,,,,920,920,8
81531854674756,1,simpleBond,2.3 SGS Ltd 23-31,2.3 SGS Ltd 23-31,129022256,CHF,5000.0,,SGS,,P1Y,,,false,fixedinterest,false,2031-11-17,2024-11-17,6.1154230926,2.3,,,,,100.0,percentageprice,0.01,,,CH1290222566,129022256,,,1600,CHF,A,,1,4,,,0.9541555653,6.0576239367,53389764593152,3,,60641431481455,,false,SGS232,,,,,920,920,8
82618736493585,1,simpleBond,1.375 La Poste 20-32,1.375 La Poste 20-32,54192236,EUR,100000.0,,La Poste,,P1Y,,,false,fixedinterest,false,2032-04-21,2025-04-21,6.682186639,1.375,,,,,100.0,percentageprice,0.01,,,FR0013508694,54192236,,,1600,EUR,A,,369,186,,,3.1201403367,6.4800014984,54055068579565,3,,60641431481455,,false,,,,,,920,920,8
74489139335074,1,simpleBond,3 Solar Finance Management AG 21-28,3 Solar Finance Management AG 21-28,112417602,EUR,1000.0,,Sol Fin Mgmnt,,P1Y,,,false,fixedinterest,false,2028-04-30,2025-04-30,3.002739726,3.0,,,,,100.0,percentageprice,0.01,,,DE000A3KLDX4,112417602,,,1600,EUR,,,572,13,,,11.0497226323,2.7039596811,54055068579565,,,60641431481455,,false,,,,,,940,940,
83577829552155,1,simpleBond,5.65 Republik Südafrika 17-47,5.65 Republik Südafrika 17-47,38397361,USD,1000.0,,Suedafrika,,P6M,,,false,fixedinterest,false,2047-09-27,2025-03-27,11.1615179244,5.65,,,,,100.0,percentageprice,0.01,,,US836205AX27,38397361,,,1150,USD,,,20,186,,,8.6784143637,10.2702252234,54055068979593,,,60641431481455,,false,US836205AX27,,,,,950,950,
75060942258507,1,simpleBond,0.75 Banco Bice 21-26,0.75 Banco Bice 21-26,113999580,CHF,5000.0,,Bco Bice,,P1Y,,,false,fixedinterest,false,2026-10-29,2024-10-29,1.4897532803,0.75,,,,,100.0,percentageprice,0.01,,,CH1139995802,113999580,,,1900,CHF,BBB,,212,4,,,1.0878050586,1.4737220572,53389765193157,,,60641431481455,,false,BIC21,,,,,940,940,
81039932502317,2,simpleBond,1.85 Pfandbriefzentrale KB S. 575 23-31,1.85 Pfandbriefzentrale KB S. 575 23-31,126684721,CHF,5000.0,,Pfandbriefzentr,,P1Y,,,false,fixedinterest,false,2031-05-05,2024-05-05,5.6623870646,1.85,,,,,100.0,percentageprice,0.01,,,CH1266847214,126684721,,,1170,CHF,AAA,,1,4,,,0.5450345849,5.6316923933,53389764593152,3,,60641431481455,,false,PZ575,,,,,920,920,8
74188776583803,1,simpleBond,2.9 Aurizon Network Pty Ltd 20-30,2.9 Aurizon Network Pty Ltd 20-30,56801443,AUD,10000.0,,Aurizon Network,,P6M,,,false,fixedinterest,false,2030-09-02,2025-03-02,4.9378082864,2.9,,,,,99.7,percentageprice,0.01,,,AU3CB0274173,56801443,,,1500,AUD,BBB+,,88,186,,,5.4050786162,4.6846018723,54055070079674,,,60641431481455,,false,,,,,,930,930,
84953967934202,1,simpleBond,2.2 United Energy Distribution Pty 19-26,2.2 United Energy Distribution Pty 19-26,50960546,AUD,10000.0,,United Energy,,P6M,,,false,fixedinterest,false,2026-10-29,2025-04-29,1.482105172,2.2,,,,,100.0,percentageprice,0.01,,,AU3CB0267920,50960546,,,2200,AUD,A-,,88,405,,,4.2401492931,1.4218179675,54055070079674,,,60641431481455,,false,,,,,,940,940,
69539695106114,1,simpleBond,0.6 VP Bank AG 19-29,0.6 VP Bank AG 19-29,46123888,CHF,200000.0,,VP Bank,,P1Y,,,false,fixedinterest,false,2029-11-29,2024-11-29,4.5205237624,0.6,,,,,100.0,percentageprice,0.01,,,CH0461238880,46123888,,,1900,CHF,BBB,,572,4,,,1.0265833838,4.4745883816,53389765193157,,,60641431481455,,false,VPB19,,,,,930,930,
82619078757941,1,simpleBond,5.7 Metlife Inc 05-35,5.7 Metlife Inc 05-35,2199856,USD,1000.0,,Metlife,,P6M,,,false,fixedinterest,false,2035-06-15,2024-12-15,7.7353921263,5.7,,,,,100.0,percentageprice,0.01,,,US59156RAM07,2199856,,,1900,USD,A-,,333,186,,,5.1577234614,7.3559904795,54055068979593,,,60641431481455,,false,MET.HL,,,,,920,920,
77998788816026,1,simpleBond,2.1 ABB AG 22-25,2.1 ABB AG 22-25,121479718,CHF,5000.0,,ABB,,P1Y,,,false,fixedinterest,false,2025-10-03,2024-10-03,0.425,2.1,,,,,100.0,percentageprice,0.01,,,CH1214797180,121479718,,,1500,CHF,No Rating,,1,4,,,0.6773306127,0.4221407117,53389764593152,3,,60641431481455,,false,ABB222,,,,,920,920,8
82619152328286,1,simpleBond,1.875 American Medical Sys Europe 22-34,1.875 American Medical Sys Europe 22-34,117341233,EUR,1000.0,,Am Med Sys Eu,,P1Y,,,false,fixedinterest,false,2034-03-08,2025-03-08,8.173706188,1.875,,,,,100.0,percentageprice,0.01,,,XS2452435295,117341233,,,1900,EUR,A-,,730,186,,,3.4479911983,7.9012710574,54055068579565,,,60641431481455,,false,CH0A,,,,,920,920,
21005,1,simpleBond,5.75 KLM 86-ff nr,5.75 KLM 86-ff nr,536209,CHF,5000.0,,KLM Luchtvaart,,P1Y,,,false,fixedinterest,false,,2024-05-15,17.5546719694,5.75,,,,,,,,,,CH0005362097,536209,,300000000.000000,1500,CHF,,,730,4,,,5.7098561452,16.6064666149,53389765193157,,,60641431481455,,false,KLM863,,,,,940,940,
